EZABPQM;Tranche_Debut;Tranche_Fin;Mnémo;Territoire;Date_Attribution
37394;373940000;373949999;FRTE;Métropole;01/07/2018
37395;373950000;373959999;FRTE;Métropole;01/07/2018
37396;373960000;373969999;FRTE;Métropole;01/07/2018
37397;373970000;373979999;FRTE;Métropole;01/07/2018
37398;373980000;373989999;PAOP;Métropole;14/04/2011
37399;373990000;373999999;RMII;Métropole;09/10/2008
37400;374000000;374009999;SFR0;Métropole;08/12/2011
37401;374010000;374019999;OVH;Métropole;19/05/2011
37402;374020000;374029999;IPDI;Métropole;26/07/2011
37403;374030000;374039999;IPDI;Métropole;26/07/2011
374040;374040000;374040999;LEGO;Métropole;06/03/2012
374041;374041000;374041999;LEGO;Métropole;06/03/2012
374045;374045000;374045999;LEGO;Métropole;06/03/2012
37405;374050000;374059999;OVH;Métropole;10/04/2012
37406;374060000;374069999;OVH;Métropole;10/04/2012
37407;374070000;374079999;AVIR;Métropole;10/07/2012
37408;374080000;374089999;IOVO;Métropole;09/10/2012
37409;374090000;374099999;OVH;Métropole;23/10/2012
37410;374100000;374109999;ALPL;Métropole;25/01/2018
37411;374110000;374119999;THEC;Métropole;23/10/2012
37412;374120000;374129999;FRTE;Métropole;01/07/2018
37413;374130000;374139999;FRTE;Métropole;01/07/2018
37414;374140000;374149999;FRTE;Métropole;01/07/2018
37415;374150000;374159999;FRTE;Métropole;01/07/2018
37416;374160000;374169999;FRTE;Métropole;01/07/2018
37417;374170000;374179999;FRTE;Métropole;01/07/2018
37418;374180000;374189999;OVH;Métropole;10/12/2013
37419;374190000;374199999;OVH;Métropole;10/12/2013
37420;374200000;374209999;OVH;Métropole;10/12/2013
37421;374210000;374219999;OVH;Métropole;10/12/2013
37422;374220000;374229999;OPEN;Métropole;24/12/2013
37423;374230000;374239999;AICT;Métropole;07/12/2017
374240;374240000;374240999;LEGO;Métropole;09/09/2014
37425;374250000;374259999;ALNI;Métropole;22/10/2015
37426;374260000;374269999;UPCF;Métropole;19/11/2015
37427;374270000;374279999;COMP;Métropole;10/12/2015
37428;374280000;374289999;ALPL;Métropole;17/12/2015
37429;374290000;374299999;VGSF;Métropole;11/01/2016
37430;374300000;374309999;ALNI;Métropole;31/03/2016
37431;374310000;374319999;ADSL;Métropole;13/09/2021
37432;374320000;374329999;BICS;Métropole;07/07/2016
37433;374330000;374339999;FRTE;Métropole;01/07/2018
37434;374340000;374349999;FRTE;Métropole;01/07/2018
37435;374350000;374359999;FRTE;Métropole;01/07/2018
37436;374360000;374369999;FRTE;Métropole;01/07/2018
37437;374370000;374379999;FRTE;Métropole;01/07/2018
37438;374380000;374389999;FRTE;Métropole;01/07/2018
37439;374390000;374399999;ALPL;Métropole;08/09/2016
37440;374400000;374409999;SFR0;Métropole;08/12/2016
37441;374410000;374419999;SFR0;Métropole;08/12/2016
37442;374420000;374429999;UPCF;Métropole;19/01/2017
37443;374430000;374439999;UPCF;Métropole;19/01/2017
37444;374440000;374449999;SFR0;Métropole;13/04/2017
37445;374450000;374459999;SFR0;Métropole;13/04/2017
37446;374460000;374469999;SFR0;Métropole;13/04/2017
37447;374470000;374479999;BJTP;Métropole;18/04/2017
37448;374480000;374489999;NETW;Métropole;18/05/2017
37449;374490000;374499999;PJT3;Métropole;15/06/2017
37450;374500000;374509999;KIOS;Métropole;29/06/2017
374510;374510000;374510999;PJT3;Métropole;10/08/2017
374520;374520000;374520999;PJT3;Métropole;10/08/2017
374521;374521000;374521999;PJT3;Métropole;10/08/2017
374529;374529000;374529999;PJT3;Métropole;10/08/2017
374530;374530000;374530999;PJT3;Métropole;10/08/2017
374531;374531000;374531999;IAGI;Métropole;24/05/2024
374532;374532000;374532999;IAGI;Métropole;24/05/2024
374533;374533000;374533999;IAGI;Métropole;24/05/2024
374534;374534000;374534999;IAGI;Métropole;24/05/2024
374535;374535000;374535999;PJT3;Métropole;10/08/2017
374539;374539000;374539999;PJT3;Métropole;10/08/2017
374540;374540000;374540999;PJT3;Métropole;10/08/2017
374549;374549000;374549999;PJT3;Métropole;10/08/2017
374550;374550000;374550999;PJT3;Métropole;10/08/2017
374570;374570000;374570999;PJT3;Métropole;10/08/2017
374579;374579000;374579999;PJT3;Métropole;10/08/2017
374580;374580000;374580999;PJT3;Métropole;10/08/2017
374589;374589000;374589999;PJT3;Métropole;10/08/2017
374590;374590000;374590999;PJT3;Métropole;10/08/2017
374599;374599000;374599999;PJT3;Métropole;10/08/2017
374600;374600000;374600999;PJT3;Métropole;10/08/2017
374601;374601000;374601999;PJT3;Métropole;10/08/2017
374606;374606000;374606999;PJT3;Métropole;10/08/2017
374610;374610000;374610999;PJT3;Métropole;10/08/2017
374611;374611000;374611999;PJT3;Métropole;10/08/2017
374619;374619000;374619999;PJT3;Métropole;10/08/2017
374620;374620000;374620999;PJT3;Métropole;10/08/2017
374626;374626000;374626999;PJT3;Métropole;10/08/2017
374629;374629000;374629999;PJT3;Métropole;10/08/2017
374630;374630000;374630999;PJT3;Métropole;10/08/2017
374640;374640000;374640999;PJT3;Métropole;10/08/2017
374649;374649000;374649999;PJT3;Métropole;10/08/2017
374650;374650000;374650999;PJT3;Métropole;10/08/2017
37466;374660000;374669999;LGC;Métropole;15/02/2018
37467;374670000;374679999;SFR0;Métropole;08/03/2018
37468;374680000;374689999;SFR0;Métropole;08/03/2018
37469;374690000;374699999;SFR0;Métropole;08/03/2018
37470;374700000;374709999;SFR0;Métropole;08/03/2018
37471;374710000;374719999;SFR0;Métropole;08/03/2018
37472;374720000;374729999;TLST;Métropole;05/04/2018
37473;374730000;374739999;SFR0;Métropole;26/04/2018
37474;374740000;374749999;LEON;Métropole;20/12/2011
374750;374750000;374750999;LEGO;Métropole;12/11/2013
37476;374760000;374769999;SFR0;Métropole;22/03/2018
37477;374770000;374779999;OVH;Métropole;29/07/2014
37478;374780000;374789999;OPEN;Métropole;07/10/2014
37479;374790000;374799999;OPEN;Métropole;20/11/2014
37480;374800000;374809999;OPEN;Métropole;20/11/2014
37481;374810000;374819999;OPEN;Métropole;20/11/2014
37482;374820000;374829999;NWTI;Métropole;09/12/2014
37483;374830000;374839999;OPEN;Métropole;16/12/2014
37484;374840000;374849999;TLON;Métropole;17/02/2015
37485;374850000;374859999;FRMT;Métropole;10/03/2015
37486;374860000;374869999;HUBT;Métropole;07/04/2015
37487;374870000;374879999;HUBT;Métropole;07/04/2015
37488;374880000;374889999;HUBT;Métropole;07/04/2015
37489;374890000;374899999;HUBT;Métropole;07/04/2015
37490;374900000;374909999;HUBT;Métropole;07/04/2015
37491;374910000;374919999;HUBT;Métropole;07/04/2015
37492;374920000;374929999;HUBT;Métropole;07/04/2015
37493;374930000;374939999;HUBT;Métropole;07/04/2015
37494;374940000;374949999;OPEN;Métropole;12/05/2015
37495;374950000;374959999;SVCM;Métropole;12/05/2015
37496;374960000;374969999;OVH;Métropole;09/09/2015
37497;374970000;374979999;FRTE;Métropole;01/07/2018
37498;374980000;374989999;FRTE;Métropole;01/07/2018
37499;374990000;374999999;UPCF;Métropole;12/11/2015
37500;375000000;375009999;SEWA;Métropole;26/11/2013
37501;375010000;375019999;OVH;Métropole;10/12/2013
37502;375020000;375029999;OVH;Métropole;10/12/2013
37503;375030000;375039999;OVH;Métropole;10/12/2013
37504;375040000;375049999;OVH;Métropole;10/12/2013
37505;375050000;375059999;OVH;Métropole;10/12/2013
37506;375060000;375069999;PHON;Métropole;06/05/2014
37507;375070000;375079999;PHON;Métropole;06/05/2014
37508;375080000;375089999;PHON;Métropole;06/05/2014
37509;375090000;375099999;PHON;Métropole;06/05/2014
37510;375100000;375109999;OVH;Métropole;29/07/2014
37511;375110000;375119999;OVH;Métropole;29/07/2014
37512;375120000;375129999;OVH;Métropole;29/07/2014
37513;375130000;375139999;OVH;Métropole;29/07/2014
37514;375140000;375149999;OPEN;Métropole;07/10/2014
37515;375150000;375159999;OPEN;Métropole;07/10/2014
37516;375160000;375169999;OPEN;Métropole;23/12/2014
37517;375170000;375179999;AVIR;Métropole;27/01/2015
37518;375180000;375189999;OPEN;Métropole;10/03/2015
37519;375190000;375199999;OPEN;Métropole;02/04/2015
375200;375200000;375200999;LEGO;Métropole;30/06/2015
37521;375210000;375219999;OPEN;Métropole;07/07/2015
37522;375220000;375229999;FRTE;Métropole;01/07/2018
37523;375230000;375239999;ALNI;Métropole;22/10/2015
37524;375240000;375249999;OPEN;Métropole;09/11/2015
37525;375250000;375259999;ALNI;Métropole;31/03/2016
37526;375260000;375269999;ALNI;Métropole;31/03/2016
37527;375270000;375279999;OPEN;Métropole;21/04/2016
37528;375280000;375289999;UPCF;Métropole;21/04/2016
37529;375290000;375299999;SFR0;Métropole;08/03/2018
3753;375300000;375399999;FRTE;Métropole;01/07/2018
37540;375400000;375409999;TELN;Métropole;13/10/2016
37541;375410000;375419999;SFR0;Métropole;20/10/2016
37542;375420000;375429999;UPCF;Métropole;19/01/2017
37543;375430000;375439999;UPCF;Métropole;19/01/2017
37544;375440000;375449999;UPCF;Métropole;19/01/2017
375450;375450000;375450999;LEGO;Métropole;26/01/2017
37546;375460000;375469999;SFR0;Métropole;13/04/2017
37548;375480000;375489999;OPEN;Métropole;27/07/2017
37549;375490000;375499999;YOOT;Métropole;06/07/2017
37550;375500000;375509999;SFR0;Métropole;27/07/2017
375510;375510000;375510999;PJT3;Métropole;10/08/2017
375520;375520000;375520999;PJT3;Métropole;10/08/2017
375521;375521000;375521999;PJT3;Métropole;10/08/2017
375522;375522000;375522999;PJT3;Métropole;10/08/2017
375523;375523000;375523999;EVLV;Métropole;13/05/2024
375524;375524000;375524999;PJT3;Métropole;10/08/2017
375525;375525000;375525999;BERS;Métropole;03/06/2024
375526;375526000;375526999;PJT3;Métropole;10/08/2017
375530;375530000;375530999;PJT3;Métropole;10/08/2017
375540;375540000;375540999;PJT3;Métropole;10/08/2017
375550;375550000;375550999;PJT3;Métropole;10/08/2017
375560;375560000;375560999;PJT3;Métropole;10/08/2017
375570;375570000;375570999;PJT3;Métropole;10/08/2017
375580;375580000;375580999;PJT3;Métropole;10/08/2017
375590;375590000;375590999;PJT3;Métropole;10/08/2017
375600;375600000;375600999;PJT3;Métropole;10/08/2017
375620;375620000;375620999;PJT3;Métropole;10/08/2017
375630;375630000;375630999;PJT3;Métropole;10/08/2017
375639;375639000;375639999;PJT3;Métropole;10/08/2017
375640;375640000;375640999;PJT3;Métropole;10/08/2017
375646;375646000;375646999;PJT3;Métropole;10/08/2017
375649;375649000;375649999;PJT3;Métropole;10/08/2017
375650;375650000;375650999;PJT3;Métropole;10/08/2017
37566;375660000;375669999;TELN;Métropole;02/11/2017
37567;375670000;375679999;RMII;Métropole;07/12/2017
37568;375680000;375689999;ALPL;Métropole;10/05/2018
37569;375690000;375699999;ALPL;Métropole;06/07/2018
37571;375710000;375719999;ALPL;Métropole;11/02/2019
37572;375720000;375729999;DGLP;Métropole;01/10/2020
375740;375740000;375740999;SFR0;Métropole;23/01/2020
375741;375741000;375741999;SFR0;Métropole;23/01/2020
375742;375742000;375742999;SFR0;Métropole;23/01/2020
375747;375747000;375747999;SFR0;Métropole;23/01/2020
375748;375748000;375748999;SFR0;Métropole;23/01/2020
375749;375749000;375749999;SFR0;Métropole;23/01/2020
375750;375750000;375750999;ALPL;Métropole;03/02/2020
37576;375760000;375769999;VOIM;Métropole;22/07/2024
37577;375770000;375779999;OXIL;Métropole;07/04/2020
37578;375780000;375789999;SKYC;Métropole;13/04/2020
37579;375790000;375799999;ALNI;Métropole;05/04/2024
375800;375800000;375800999;SFR0;Métropole;16/06/2020
375810;375810000;375810999;AVIR;Métropole;16/06/2020
375820;375820000;375820999;NOIR;Métropole;17/03/2023
37583;375830000;375839999;SVCM;Métropole;01/04/2021
37584;375840000;375849999;COCR;Métropole;20/07/2023
375870;375870000;375870999;ALPL;Métropole;01/02/2022
375880;375880000;375880999;BJTP;Métropole;23/03/2022
375888;375888000;375888999;BJTP;Métropole;23/03/2022
375890;375890000;375890999;BJTP;Métropole;23/03/2022
375892;375892000;375892999;BJTP;Métropole;23/03/2022
375900;375900000;375900999;AIRC;Métropole;19/04/2022
375901;375901000;375901999;AIRC;Métropole;19/04/2022
375902;375902000;375902999;AIRC;Métropole;19/04/2022
375903;375903000;375903999;AIRC;Métropole;19/04/2022
375904;375904000;375904999;AIRC;Métropole;19/04/2022
37592;375920000;375929999;CYDS;Métropole;11/07/2022
375930;375930000;375930999;BTSI;Métropole;18/07/2024
375931;375931000;375931999;BTSI;Métropole;18/07/2024
37594;375940000;375949999;PURE;Métropole;03/10/2022
37596;375960000;375969999;SICS;Métropole;02/12/2022
37597;375970000;375979999;EXCE;Métropole;13/12/2022
37598;375980000;375989999;CLTL;Métropole;19/12/2022
37599;375990000;375999999;IBRO;Métropole;22/12/2022
37600;376000000;376009999;WESY;Métropole;11/07/2018
37601;376010000;376019999;TOBJ;Métropole;18/07/2018
37602;376020000;376029999;ALPL;Métropole;26/07/2018
37603;376030000;376039999;OPEN;Métropole;25/09/2018
37604;376040000;376049999;COLT;Métropole;14/12/2018
37605;376050000;376059999;SFR0;Métropole;24/01/2019
37606;376060000;376069999;SFR0;Métropole;24/01/2019
37607;376070000;376079999;ALPL;Métropole;20/05/2019
37608;376080000;376089999;DGLP;Métropole;01/10/2020
37609;376090000;376099999;GNTL;Métropole;30/07/2019
376100;376100000;376100999;LEGO;Métropole;01/09/2023
376110;376110000;376110999;BJTP;Métropole;23/03/2022
376111;376111000;376111999;BJTP;Métropole;23/03/2022
376115;376115000;376115999;BJTP;Métropole;23/03/2022
37612;376120000;376129999;IOVO;Métropole;03/10/2019
376130;376130000;376130999;ALPL;Métropole;03/09/2019
376140;376140000;376140999;ALPL;Métropole;03/02/2020
376141;376141000;376141999;ALPL;Métropole;03/02/2020
376150;376150000;376150999;GCCO;Métropole;30/04/2020
376151;376151000;376151999;GCCO;Métropole;30/04/2020
376160;376160000;376160999;SFR0;Métropole;16/06/2020
37617;376170000;376179999;TSOL;Métropole;01/01/2023
376190;376190000;376190999;SYNE;Métropole;24/06/2024
376192;376192000;376192999;SYNE;Métropole;24/06/2024
376193;376193000;376193999;SYNE;Métropole;24/06/2024
376194;376194000;376194999;SYNE;Métropole;24/06/2024
376200;376200000;376200999;LEGO;Métropole;31/07/2020
37621;376210000;376219999;NWTI;Métropole;12/02/2021
37622;376220000;376229999;TEIR;Métropole;19/01/2021
37623;376230000;376239999;OPEN;Métropole;12/05/2021
376240;376240000;376240999;NXFR;Métropole;30/08/2021
376250;376250000;376250999;LEGO;Métropole;05/09/2023
376270;376270000;376270999;W3TE;Métropole;30/10/2023
376277;376277000;376277999;W3TE;Métropole;30/10/2023
376280;376280000;376280999;VASO;Métropole;12/10/2023
376281;376281000;376281999;VASO;Métropole;12/10/2023
376282;376282000;376282999;VASO;Métropole;12/10/2023
376285;376285000;376285999;VASO;Métropole;12/10/2023
376286;376286000;376286999;VASO;Métropole;12/10/2023
37629;376290000;376299999;PLUG;Métropole;10/12/2021
376300;376300000;376300999;BJTP;Métropole;23/03/2022
376303;376303000;376303999;BJTP;Métropole;23/03/2022
376310;376310000;376310999;ALPL;Métropole;29/05/2024
376320;376320000;376320999;AIRC;Métropole;19/04/2022
376321;376321000;376321999;AIRC;Métropole;19/04/2022
376322;376322000;376322999;AIRC;Métropole;19/04/2022
376323;376323000;376323999;AIRC;Métropole;19/04/2022
376324;376324000;376324999;AIRC;Métropole;19/04/2022
376330;376330000;376330999;AIRC;Métropole;19/04/2022
376331;376331000;376331999;AIRC;Métropole;19/04/2022
376332;376332000;376332999;AIRC;Métropole;19/04/2022
376333;376333000;376333999;AIRC;Métropole;19/04/2022
376334;376334000;376334999;AIRC;Métropole;19/04/2022
376340;376340000;376340999;LPUP;Métropole;05/07/2024
376350;376350000;376350999;LEGO;Métropole;27/04/2022
37637;376370000;376379999;ONOF;Métropole;13/06/2024
37638;376380000;376389999;THEC;Métropole;19/10/2022
376390;376390000;376390999;ZOOM;Métropole;04/07/2024
376399;376399000;376399999;ZOOM;Métropole;04/07/2024
37640;376400000;376409999;COLT;Métropole;30/06/2022
37643;376430000;376439999;CMTF;Métropole;01/01/2023
376440;376440000;376440999;UBIC;Métropole;04/08/2022
376441;376441000;376441999;UBIC;Métropole;04/08/2022
376442;376442000;376442999;UBIC;Métropole;04/08/2022
376443;376443000;376443999;UBIC;Métropole;04/08/2022
376444;376444000;376444999;UBIC;Métropole;04/08/2022
376445;376445000;376445999;UBIC;Métropole;04/08/2022
376446;376446000;376446999;UBIC;Métropole;04/08/2022
376447;376447000;376447999;UBIC;Métropole;04/08/2022
376448;376448000;376448999;UBIC;Métropole;04/08/2022
376449;376449000;376449999;UBIC;Métropole;04/08/2022
37645;376450000;376459999;TLVX;Métropole;05/09/2022
37646;376460000;376469999;RCFR;Métropole;07/09/2022
376470;376470000;376470999;DVSC;Métropole;20/09/2022
376471;376471000;376471999;DVSC;Métropole;20/09/2022
376472;376472000;376472999;DVSC;Métropole;20/09/2022
376473;376473000;376473999;DVSC;Métropole;20/09/2022
376474;376474000;376474999;DVSC;Métropole;20/09/2022
376475;376475000;376475999;DVSC;Métropole;20/09/2022
376476;376476000;376476999;DVSC;Métropole;20/09/2022
376477;376477000;376477999;DVSC;Métropole;20/09/2022
376478;376478000;376478999;DVSC;Métropole;20/09/2022
376479;376479000;376479999;DVSC;Métropole;20/09/2022
37648;376480000;376489999;MASS;Métropole;30/01/2023
37649;376490000;376499999;GTTI;Métropole;17/11/2022
37700;377000000;377009999;LGC;Métropole;21/01/2021
37701;377010000;377019999;DIAB;Métropole;01/01/2023
37702;377020000;377029999;PLUG;Métropole;01/01/2023
37703;377030000;377039999;COLT;Métropole;01/01/2023
37704;377040000;377049999;TLST;Métropole;01/01/2023
37705;377050000;377059999;SPCV;Métropole;01/01/2023
37706;377060000;377069999;BOUY;Métropole;01/01/2023
37707;377070000;377079999;BOUY;Métropole;01/01/2023
37708;377080000;377089999;IAGI;Métropole;01/01/2023
37709;377090000;377099999;CYDS;Métropole;01/01/2023
37710;377100000;377109999;YOOT;Métropole;01/01/2023
37711;377110000;377119999;GETG;Métropole;01/01/2023
37712;377120000;377129999;FREE;Métropole;01/01/2023
37713;377130000;377139999;SFR0;Métropole;01/01/2023
37714;377140000;377149999;VAST;Métropole;01/01/2023
37715;377150000;377159999;SDCI;Métropole;01/01/2023
37716;377160000;377169999;PHGS;Métropole;01/01/2023
37717;377170000;377179999;THEC;Métropole;01/01/2023
37718;377180000;377189999;SPAR;Métropole;01/01/2023
37719;377190000;377199999;OXIL;Métropole;01/01/2023
37720;377200000;377209999;COCR;Métropole;01/01/2023
37721;377210000;377219999;EVMI;Métropole;01/01/2023
37722;377220000;377229999;FRTE;Métropole;01/01/2023
37723;377230000;377239999;DVSC;Métropole;12/01/2023
37724;377240000;377249999;VOIM;Métropole;12/06/2024
377250;377250000;377250999;MKTO;Métropole;12/01/2023
